vocab,pos_prob,neg_prob
rwwvzjuuzk,2.59814492452389e-05,4.4741728372967045e-06
eyeonpolitics,2.59814492452389e-05,4.4741728372967045e-06
slbgng,1.299072462261945e-05,2.2370864186483524e-05
fawking,1.299072462261945e-05,1.7896691349186818e-05
newsfeed,1.299072462261945e-05,8.948345674593409e-06
skater,1.299072462261945e-05,8.948345674593409e-06
tommygunn,1.299072462261945e-05,8.948345674593409e-06
virginiayumyum,1.299072462261945e-05,8.948345674593409e-06
haliemaranda,1.299072462261945e-05,8.948345674593409e-06
ignoring,1.299072462261945e-05,3.131920986107693e-05
fuckboy,1.299072462261945e-05,1.7896691349186818e-05
toast,1.299072462261945e-05,1.7896691349186818e-05
urdaddy,1.299072462261945e-05,8.948345674593409e-06
nigga,1.299072462261945e-05,0.009064674168363124
mybabyisallgrownup,1.299072462261945e-05,8.948345674593409e-06
tbm,1.299072462261945e-05,8.948345674593409e-06
disturbing,3.897217386785835e-05,8.948345674593409e-06
shell,5.19628984904778e-05,7.158676539674727e-05
halfassed,1.299072462261945e-05,1.7896691349186818e-05
bau,1.299072462261945e-05,8.948345674593409e-06
trippygalll,1.299072462261945e-05,1.3422518511890114e-05
passion,2.59814492452389e-05,2.2370864186483524e-05
trashhhhhhhh,1.299072462261945e-05,8.948345674593409e-06
kyr,1.299072462261945e-05,8.948345674593409e-06
nag,1.299072462261945e-05,1.7896691349186818e-05
underwood,2.59814492452389e-05,4.4741728372967045e-06
penetrate,1.299072462261945e-05,8.948345674593409e-06
connecticut,2.59814492452389e-05,4.4741728372967045e-06
moaaaanin,1.299072462261945e-05,8.948345674593409e-06
nickelback,3.897217386785835e-05,4.4741728372967045e-06
septicais,1.299072462261945e-05,8.948345674593409e-06
yb,2.59814492452389e-05,8.948345674593409e-06
hit,0.0004416846371690613,0.0009708955056933849
zwaoxi,2.59814492452389e-05,4.4741728372967045e-06
finer,1.299072462261945e-05,1.7896691349186818e-05
mackgotti,1.299072462261945e-05,1.3422518511890114e-05
averycash,1.299072462261945e-05,8.948345674593409e-06
axe,1.299072462261945e-05,8.948345674593409e-06
distracted,1.299072462261945e-05,8.948345674593409e-06
nominating,2.59814492452389e-05,4.4741728372967045e-06
bblu,1.299072462261945e-05,1.3422518511890114e-05
lajouetreine,2.59814492452389e-05,4.4741728372967045e-06
brackin,1.299072462261945e-05,8.948345674593409e-06
dtlfl,1.299072462261945e-05,8.948345674593409e-06
lordflaconegro,1.299072462261945e-05,8.948345674593409e-06
amazes,1.299072462261945e-05,1.3422518511890114e-05
congress,3.897217386785835e-05,1.3422518511890114e-05
rodd,1.299072462261945e-05,8.948345674593409e-06
nope,7.79443477357167e-05,0.00012527683944430772
overdoing,1.299072462261945e-05,1.3422518511890114e-05
lamars,1.299072462261945e-05,8.948345674593409e-06
boha,1.299072462261945e-05,8.948345674593409e-06
abundance,2.59814492452389e-05,4.4741728372967045e-06
basketball,0.00014289797084881395,5.816424688485716e-05
perform,2.59814492452389e-05,1.3422518511890114e-05
ozwashere,1.299072462261945e-05,8.948345674593409e-06
becool,1.299072462261945e-05,8.948345674593409e-06
sophomore,1.299072462261945e-05,1.7896691349186818e-05
illmak,2.59814492452389e-05,8.948345674593409e-06
ekwnl,1.299072462261945e-05,8.948345674593409e-06
garricka,1.299072462261945e-05,8.948345674593409e-06
addicting,2.59814492452389e-05,4.4741728372967045e-06
shareefkeyes,1.299072462261945e-05,8.948345674593409e-06
charliea,1.299072462261945e-05,8.948345674593409e-06
advanced,3.897217386785835e-05,8.948345674593409e-06
numerous,1.299072462261945e-05,8.948345674593409e-06
iknow,1.299072462261945e-05,8.948345674593409e-06
flavaaaaa,1.299072462261945e-05,8.948345674593409e-06
jwheels,1.299072462261945e-05,8.948345674593409e-06
rxtjwwkfhj,1.299072462261945e-05,8.948345674593409e-06
joeyg,2.59814492452389e-05,4.4741728372967045e-06
degg,1.299072462261945e-05,8.948345674593409e-06
saintrph,2.59814492452389e-05,4.4741728372967045e-06
anthonycumia,5.19628984904778e-05,3.131920986107693e-05
mala,1.299072462261945e-05,8.948345674593409e-06
sair,1.299072462261945e-05,8.948345674593409e-06
iufcf,1.299072462261945e-05,8.948345674593409e-06
killdion,1.299072462261945e-05,8.948345674593409e-06
davidmasciotra,1.299072462261945e-05,8.948345674593409e-06
suckthat,1.299072462261945e-05,8.948345674593409e-06
member,0.0001039257969809556,3.5793382698373636e-05
jjusmaxx,1.299072462261945e-05,8.948345674593409e-06
zayzillaaa,1.299072462261945e-05,1.7896691349186818e-05
mygirlfriendnotallowedto,1.299072462261945e-05,8.948345674593409e-06
complain,3.897217386785835e-05,0.00012080266660701103
xfvekz,2.59814492452389e-05,4.4741728372967045e-06
iii,1.299072462261945e-05,2.2370864186483524e-05
film,9.093507235833614e-05,3.5793382698373636e-05
gray,3.897217386785835e-05,8.948345674593409e-06
bigshaadswerver,1.299072462261945e-05,2.2370864186483524e-05
truuuu,1.299072462261945e-05,8.948345674593409e-06
blholla,1.299072462261945e-05,8.948345674593409e-06
jerry,2.59814492452389e-05,2.2370864186483524e-05
liviin,1.299072462261945e-05,8.948345674593409e-06
krustyiscute,1.299072462261945e-05,8.948345674593409e-06
given,7.79443477357167e-05,3.131920986107693e-05
ilikecats,1.299072462261945e-05,2.684503702378023e-05
sandusky,2.59814492452389e-05,8.948345674593409e-06
hertrumetier,1.299072462261945e-05,8.948345674593409e-06
pretending,1.299072462261945e-05,4.026755553567034e-05
farting,1.299072462261945e-05,8.948345674593409e-06
ryubq,2.59814492452389e-05,4.4741728372967045e-06
link,0.0001039257969809556,3.131920986107693e-05
xxxraiderch,1.299072462261945e-05,8.948345674593409e-06
alanisnews,1.299072462261945e-05,8.948345674593409e-06
reacts,1.299072462261945e-05,8.948345674593409e-06
spmg,1.299072462261945e-05,8.948345674593409e-06
konnnichiwa,1.299072462261945e-05,8.948345674593409e-06
massah,1.299072462261945e-05,8.948345674593409e-06
wound,2.59814492452389e-05,4.4741728372967045e-06
smacking,1.299072462261945e-05,3.131920986107693e-05
xkqa,1.299072462261945e-05,8.948345674593409e-06
outlook,2.59814492452389e-05,1.3422518511890114e-05
thenaimaw,1.299072462261945e-05,8.948345674593409e-06
smuggled,2.59814492452389e-05,4.4741728372967045e-06
ing,1.299072462261945e-05,4.921590121026375e-05
stormzy,1.299072462261945e-05,8.948345674593409e-06
dil,1.299072462261945e-05,1.3422518511890114e-05
ademulla,1.299072462261945e-05,8.948345674593409e-06
teletubby,2.59814492452389e-05,4.4741728372967045e-06
caroline,1.299072462261945e-05,2.684503702378023e-05
ivanj,1.299072462261945e-05,8.948345674593409e-06
qfqyc,1.299072462261945e-05,8.948345674593409e-06
awydbjxks,1.299072462261945e-05,8.948345674593409e-06
theeaglefazi,2.59814492452389e-05,4.4741728372967045e-06
cooooool,1.299072462261945e-05,8.948345674593409e-06
staking,1.299072462261945e-05,8.948345674593409e-06
lifeflightgirl,2.59814492452389e-05,4.4741728372967045e-06
united,3.897217386785835e-05,4.4741728372967045e-06
sarcasticc,1.299072462261945e-05,8.948345674593409e-06
anony,1.299072462261945e-05,8.948345674593409e-06
designer,2.59814492452389e-05,2.684503702378023e-05
computerscience,2.59814492452389e-05,4.4741728372967045e-06
ddment,1.299072462261945e-05,8.948345674593409e-06
crangrape,1.299072462261945e-05,8.948345674593409e-06
nevawhodat,1.299072462261945e-05,8.948345674593409e-06
prepare,1.299072462261945e-05,1.3422518511890114e-05
markiiejay,1.299072462261945e-05,8.948345674593409e-06
yourewelcome,1.299072462261945e-05,1.3422518511890114e-05
caiivs,1.299072462261945e-05,8.948345674593409e-06
motomoto,1.299072462261945e-05,8.948345674593409e-06
runofplay,2.59814492452389e-05,4.4741728372967045e-06
itll,7.79443477357167e-05,5.369007404756046e-05
sharaplus,2.59814492452389e-05,4.4741728372967045e-06
pofgc,2.59814492452389e-05,4.4741728372967045e-06
empresstata,1.299072462261945e-05,8.948345674593409e-06
crownkingz,1.299072462261945e-05,8.948345674593409e-06
farto,1.299072462261945e-05,8.948345674593409e-06
intimidate,1.299072462261945e-05,8.948345674593409e-06
itzbreak,1.299072462261945e-05,1.3422518511890114e-05
urmagesty,1.299072462261945e-05,8.948345674593409e-06
ypvntydu,1.299072462261945e-05,8.948345674593409e-06
jaxon,1.299072462261945e-05,8.948345674593409e-06
mattwho,1.299072462261945e-05,8.948345674593409e-06
jesjosie,1.299072462261945e-05,1.3422518511890114e-05
showtime,2.59814492452389e-05,4.4741728372967045e-06
chairmanls,2.59814492452389e-05,4.4741728372967045e-06
saddybey,1.299072462261945e-05,1.3422518511890114e-05
rachaelkbrown,2.59814492452389e-05,4.4741728372967045e-06
preferred,2.59814492452389e-05,4.4741728372967045e-06
watkinsraequan,1.299072462261945e-05,8.948345674593409e-06
etorg,1.299072462261945e-05,8.948345674593409e-06
freeway,1.299072462261945e-05,1.7896691349186818e-05
exp,2.59814492452389e-05,4.4741728372967045e-06
wealthiest,2.59814492452389e-05,4.4741728372967045e-06
thesaidabdi,1.299072462261945e-05,8.948345674593409e-06
vp,3.897217386785835e-05,8.948345674593409e-06
agree,5.19628984904778e-05,6.711259255945057e-05
tator,3.897217386785835e-05,4.4741728372967045e-06
lastqueen,1.299072462261945e-05,8.948345674593409e-06
heyamandakrebs,1.299072462261945e-05,8.948345674593409e-06
dookiewithme,1.299072462261945e-05,8.948345674593409e-06
elect,7.79443477357167e-05,4.4741728372967045e-06
yyvxesnur,1.299072462261945e-05,8.948345674593409e-06
mlnestel,2.59814492452389e-05,4.4741728372967045e-06
germanshepher,1.299072462261945e-05,8.948345674593409e-06
kiddsmy,1.299072462261945e-05,8.948345674593409e-06
detroitsweets,1.299072462261945e-05,8.948345674593409e-06
canonically,2.59814492452389e-05,4.4741728372967045e-06
fxx,2.59814492452389e-05,8.948345674593409e-06
sarcasm,1.299072462261945e-05,2.2370864186483524e-05
colored,0.0015329055054690952,0.0002997695800988792
denzy,1.299072462261945e-05,1.3422518511890114e-05
loner,1.299072462261945e-05,8.948345674593409e-06
jaytwofly,1.299072462261945e-05,1.3422518511890114e-05
slygirl,1.299072462261945e-05,8.948345674593409e-06
enervated,1.299072462261945e-05,8.948345674593409e-06
skill,5.19628984904778e-05,4.474172837296705e-05
chase,5.19628984904778e-05,0.00011632849376971433
smurf,1.299072462261945e-05,1.7896691349186818e-05
readem,1.299072462261945e-05,8.948345674593409e-06
wyjvq,1.299072462261945e-05,8.948345674593409e-06
sklph,1.299072462261945e-05,8.948345674593409e-06
graham,0.00011691652160357505,2.684503702378023e-05
iongi,1.299072462261945e-05,8.948345674593409e-06
float,1.299072462261945e-05,8.948345674593409e-06
fpu,1.299072462261945e-05,8.948345674593409e-06
mitchellll,1.299072462261945e-05,2.684503702378023e-05
cripes,1.299072462261945e-05,8.948345674593409e-06
nayminaj,1.299072462261945e-05,8.948345674593409e-06
utilties,1.299072462261945e-05,8.948345674593409e-06
codyzeller,2.59814492452389e-05,4.4741728372967045e-06
arab,2.59814492452389e-05,1.3422518511890114e-05
alyssa,2.59814492452389e-05,1.7896691349186818e-05
ftg,1.299072462261945e-05,8.948345674593409e-06
omw,1.299072462261945e-05,8.948345674593409e-06
choosinh,1.299072462261945e-05,8.948345674593409e-06
codeejames,1.299072462261945e-05,8.948345674593409e-06
glynjackson,1.299072462261945e-05,8.948345674593409e-06
drool,2.59814492452389e-05,8.948345674593409e-06
swur,1.299072462261945e-05,8.948345674593409e-06
maizenblue,1.299072462261945e-05,8.948345674593409e-06
zion,1.299072462261945e-05,8.948345674593409e-06
ret,1.299072462261945e-05,8.948345674593409e-06
issued,6.495362311309725e-05,4.4741728372967045e-06
rooting,5.19628984904778e-05,8.948345674593409e-06
davidlyon,1.299072462261945e-05,8.948345674593409e-06
joshhandsomee,1.299072462261945e-05,1.3422518511890114e-05
taylanicolexo,1.299072462261945e-05,8.948345674593409e-06
lataa,1.299072462261945e-05,8.948345674593409e-06
rebelganja,1.299072462261945e-05,8.948345674593409e-06
brandonbangerz,1.299072462261945e-05,8.948345674593409e-06
nataleovrerytng,1.299072462261945e-05,8.948345674593409e-06
ahh,1.299072462261945e-05,3.5793382698373636e-05
blackppl,1.299072462261945e-05,8.948345674593409e-06
argentino,1.299072462261945e-05,8.948345674593409e-06
joint,1.299072462261945e-05,5.816424688485716e-05
gro,2.59814492452389e-05,4.4741728372967045e-06
benzes,1.299072462261945e-05,8.948345674593409e-06
yrpgm,1.299072462261945e-05,8.948345674593409e-06
rbk,1.299072462261945e-05,1.3422518511890114e-05
luu,1.299072462261945e-05,6.711259255945057e-05
samba,1.299072462261945e-05,8.948345674593409e-06
frisk,2.59814492452389e-05,4.4741728372967045e-06
sandiego,1.299072462261945e-05,8.948345674593409e-06
reserve,2.59814492452389e-05,1.3422518511890114e-05
portrays,1.299072462261945e-05,8.948345674593409e-06
mnymknmich,1.299072462261945e-05,8.948345674593409e-06
milbank,2.59814492452389e-05,4.4741728372967045e-06
sophie,1.299072462261945e-05,8.948345674593409e-06
goldnsilvercoin,3.897217386785835e-05,8.948345674593409e-06
standard,3.897217386785835e-05,5.369007404756046e-05
lic,2.59814492452389e-05,4.4741728372967045e-06
madraq,2.59814492452389e-05,4.4741728372967045e-06
he,0.0006755176803762114,0.0006756000984318025
berry,2.59814492452389e-05,8.948345674593409e-06
smedia,1.299072462261945e-05,8.948345674593409e-06
sleytmf,1.299072462261945e-05,1.3422518511890114e-05
forcin,1.299072462261945e-05,1.3422518511890114e-05
beyyourmaster,1.299072462261945e-05,1.7896691349186818e-05
adorbs,1.299072462261945e-05,8.948345674593409e-06
look,0.0013770168099976616,0.002165499653251605
blackberrytroll,1.299072462261945e-05,8.948345674593409e-06
lifeas,1.299072462261945e-05,8.948345674593409e-06
choked,3.897217386785835e-05,1.3422518511890114e-05
fatpo,2.59814492452389e-05,4.4741728372967045e-06
meniz,1.299072462261945e-05,8.948345674593409e-06
unfollows,1.299072462261945e-05,8.948345674593409e-06
brooklynnmsb,1.299072462261945e-05,8.948345674593409e-06
east,0.00014289797084881395,6.711259255945057e-05
utcoach,2.59814492452389e-05,4.4741728372967045e-06
barber,2.59814492452389e-05,2.684503702378023e-05
gej,1.299072462261945e-05,8.948345674593409e-06
nigggaaa,1.299072462261945e-05,8.948345674593409e-06
vega,1.299072462261945e-05,7.158676539674727e-05
ast,1.299072462261945e-05,2.2370864186483524e-05
moreloud,1.299072462261945e-05,1.3422518511890114e-05
nose,6.495362311309725e-05,9.39576295832308e-05
arvindkejriwal,5.19628984904778e-05,4.4741728372967045e-06
jasmine,1.299072462261945e-05,8.948345674593409e-06
moron,3.897217386785835e-05,5.816424688485716e-05
fosho,1.299072462261945e-05,8.948345674593409e-06
mskeshera,1.299072462261945e-05,8.948345674593409e-06
believing,1.299072462261945e-05,8.948345674593409e-06
awake,2.59814492452389e-05,2.684503702378023e-05
utzj,1.299072462261945e-05,8.948345674593409e-06
dbbxsow,1.299072462261945e-05,8.948345674593409e-06
committee,1.299072462261945e-05,8.948345674593409e-06
offered,2.59814492452389e-05,1.3422518511890114e-05
reunion,2.59814492452389e-05,1.7896691349186818e-05
sophiero,1.299072462261945e-05,8.948345674593409e-06
mikeofdoom,1.299072462261945e-05,8.948345674593409e-06
swiperthefaux,1.299072462261945e-05,1.3422518511890114e-05
princessfaggit,1.299072462261945e-05,1.3422518511890114e-05
marijuanaposts,1.299072462261945e-05,8.948345674593409e-06
vmas,2.59814492452389e-05,1.3422518511890114e-05
sink,3.897217386785835e-05,3.5793382698373636e-05
spine,1.299072462261945e-05,2.2370864186483524e-05
macy,1.299072462261945e-05,8.948345674593409e-06
extender,1.299072462261945e-05,8.948345674593409e-06
tina,3.897217386785835e-05,8.948345674593409e-06
wenger,2.59814492452389e-05,4.4741728372967045e-06
per,5.19628984904778e-05,1.3422518511890114e-05
clue,1.299072462261945e-05,4.474172837296705e-05
fytvuznzb,2.59814492452389e-05,4.4741728372967045e-06
ri,2.59814492452389e-05,1.3422518511890114e-05
copped,1.299072462261945e-05,1.3422518511890114e-05
downnnn,1.299072462261945e-05,8.948345674593409e-06
rackedupshad,1.299072462261945e-05,8.948345674593409e-06
schmucc,1.299072462261945e-05,8.948345674593409e-06
puzzy,1.299072462261945e-05,8.948345674593409e-06
ignorantlesbian,1.299072462261945e-05,8.948345674593409e-06
xtt,2.59814492452389e-05,4.4741728372967045e-06
rchxh,1.299072462261945e-05,8.948345674593409e-06
lgbtq,2.59814492452389e-05,1.3422518511890114e-05
abuser,1.299072462261945e-05,8.948345674593409e-06
origin,2.59814492452389e-05,4.4741728372967045e-06
robfee,1.299072462261945e-05,8.948345674593409e-06
stri,1.299072462261945e-05,8.948345674593409e-06
mentality,5.19628984904778e-05,2.2370864186483524e-05
pullz,2.59814492452389e-05,4.4741728372967045e-06
pimpinkendotnet,1.299072462261945e-05,8.948345674593409e-06
rqwld,1.299072462261945e-05,8.948345674593409e-06
sharkeisha,1.299072462261945e-05,1.3422518511890114e-05
promoted,2.59814492452389e-05,4.4741728372967045e-06
yc,3.897217386785835e-05,8.948345674593409e-06
thxm,2.59814492452389e-05,4.4741728372967045e-06
savage,5.19628984904778e-05,0.00010290597525782421
thotgoals,2.59814492452389e-05,4.4741728372967045e-06
tinypinkisboss,1.299072462261945e-05,8.948345674593409e-06
nhldevils,2.59814492452389e-05,4.4741728372967045e-06
xwmkac,2.59814492452389e-05,4.4741728372967045e-06
xmvtz,1.299072462261945e-05,8.948345674593409e-06
kellibelle,1.299072462261945e-05,8.948345674593409e-06
pkdhyax,1.299072462261945e-05,8.948345674593409e-06
ngzhimyvsf,2.59814492452389e-05,4.4741728372967045e-06
iph,1.299072462261945e-05,8.948345674593409e-06
eery,1.299072462261945e-05,8.948345674593409e-06
baaaabyshaaaay,1.299072462261945e-05,2.2370864186483524e-05
atrue,2.59814492452389e-05,4.4741728372967045e-06
xbox,2.59814492452389e-05,5.369007404756046e-05
urbtq,2.59814492452389e-05,4.4741728372967045e-06
usrlfo,1.299072462261945e-05,8.948345674593409e-06
quinn,1.299072462261945e-05,8.948345674593409e-06
wxes,2.59814492452389e-05,4.4741728372967045e-06
busted,1.299072462261945e-05,4.474172837296705e-05
letsargueboxing,1.299072462261945e-05,1.7896691349186818e-05
jennchesss,1.299072462261945e-05,8.948345674593409e-06
eeeen,1.299072462261945e-05,8.948345674593409e-06
ybcsutdgmw,2.59814492452389e-05,4.4741728372967045e-06
erry,1.299072462261945e-05,1.3422518511890114e-05
ackdoc,2.59814492452389e-05,4.4741728372967045e-06
